order_no,id,orderTime,recipeOrdered
14953,61,03:21:06,4
14954,60,15:27:05,3
14955,59,12:59:27,2
14956,58,13:39:58,1
14957,57,17:01:51,0
14958,56,20:51:31,26
14959,55,13:32:32,25
14960,54,22:49:57,24
14961,53,18:14:29,23
14962,52,03:46:56,22
14963,51,22:53:13,21
14964,50,21:10:22,20
14965,49,14:14:42,19
14966,48,10:12:58,18
14967,47,21:37:33,17
14968,46,07:51:05,16
14969,45,02:02:46,15
14970,44,02:14:45,14
14971,43,13:15:39,13
14972,42,20:16:06,12
14973,41,01:28:49,11
14974,40,05:14:48,10
14975,39,05:54:27,9
14976,38,00:19:07,8
14977,37,08:28:08,7
14978,36,04:16:20,6
14979,35,14:08:29,5
14980,34,04:57:30,4
14981,33,09:55:30,3
14982,32,00:19:10,2
14983,31,12:26:59,1
14984,30,18:18:52,0
14985,29,04:18:28,26
14986,28,17:37:44,25
14987,27,11:10:20,24
14988,26,10:40:21,23
14989,25,09:45:22,22
14990,24,09:08:06,21
14991,23,21:23:59,20
14992,22,23:12:38,19
14993,21,06:01:58,18
14994,20,19:38:12,17
14995,19,09:38:13,16
14996,18,00:02:36,15
14997,17,09:55:33,14
14998,16,02:06:35,13
14999,15,14:38:57,12
15000,14,20:04:03,11
15001,13,22:06:31,10
15002,12,16:42:37,9
15003,11,17:32:19,8
15004,10,15:56:21,7
15005,9,06:35:57,6
15006,8,17:26:36,5
15007,7,04:55:52,4
15008,6,08:24:47,3
15009,5,21:40:49,2
15010,4,06:24:40,1
15011,3,19:06:10,0
15012,2,05:43:57,26
15013,1,09:02:19,25
15014,0,22:58:52,24
15015,-1,09:51:18,23
15016,999,07:23:11,22
15017,998,07:19:08,21
15018,997,19:19:42,20
15019,996,22:08:13,19
15020,995,08:56:52,18
15021,994,10:32:18,17
15022,993,18:21:50,16
15023,992,01:29:26,15
15024,991,14:13:42,14
15025,990,20:49:11,13
15026,989,00:26:07,12
15027,988,20:12:21,11
15028,987,04:57:32,10
15029,986,03:26:19,9
15030,985,22:03:43,8
15031,984,04:31:54,7
15032,983,05:26:34,6
15033,982,00:07:40,5
15034,981,16:19:31,4
15035,980,15:04:09,3
15036,979,14:57:08,2
15037,978,19:52:12,1
15038,977,20:14:22,0
15039,976,06:12:07,26
15040,975,16:30:33,25
15041,974,20:48:34,24
15042,973,14:14:14,23
15043,972,20:50:00,22
15044,971,19:44:45,21
15045,970,10:14:47,20
15046,969,09:18:01,19
15047,968,01:03:54,18
15048,967,18:07:06,17
15049,966,18:13:55,16
15050,965,16:46:01,15
15051,964,00:37:20,14
15052,963,22:27:12,13
15053,962,10:06:40,12
15054,961,21:04:11,11
15055,960,06:12:06,10
15056,959,23:41:19,9
15057,958,03:10:25,8
15058,957,22:06:17,7
15059,956,19:20:29,6
15060,955,08:50:08,5
15061,954,16:26:20,4
15062,953,16:03:17,3
15063,952,16:01:13,2
15064,951,05:36:08,1
15065,950,23:08:52,0
15066,949,19:46:25,26
15067,948,00:17:45,25
15068,947,04:12:36,24
15069,946,10:39:52,23
15070,945,07:56:26,22
15071,944,16:40:06,21
15072,943,22:02:52,20
15073,942,01:19:36,19
15074,941,04:32:43,18
15075,940,17:16:49,17
15076,939,08:52:18,16
15077,938,23:25:46,15
15078,937,13:19:26,14
15079,936,15:10:32,13
15080,935,03:00:16,12
15081,934,15:31:46,11
15082,933,02:32:22,10
15083,932,09:38:02,9
15084,931,19:18:34,8
15085,930,13:25:26,7
15086,929,08:55:53,6
15087,928,07:07:32,5
15088,927,09:16:27,4
15089,926,15:31:48,3
15090,925,23:05:38,2
15091,924,21:30:18,1
15092,923,21:58:41,0
15093,922,08:53:31,26
15094,921,07:30:58,25
15095,920,18:06:33,24
15096,919,07:33:55,23
15097,918,11:36:45,22
15098,917,17:53:45,21
15099,916,04:01:32,20
15100,915,15:10:45,19
15101,914,23:34:20,18
15102,913,17:35:13,17
15103,912,09:52:15,16
15104,911,05:42:31,15
15105,910,08:23:13,14
15106,909,01:33:25,13
15107,908,01:20:58,12
15108,907,17:06:35,11
15109,906,22:06:36,10
15110,905,03:23:04,9
15111,904,01:44:20,8
15112,903,22:54:44,7
15113,902,16:10:54,6
15114,901,12:57:18,5
15115,900,02:24:20,4
15116,899,04:22:21,3
15117,898,06:58:00,2
15118,897,15:16:41,1
15119,896,02:56:56,0
15120,895,21:52:35,26
15121,894,18:23:49,25
15122,893,13:01:45,24
15123,892,16:09:35,23
15124,891,06:00:53,22
15125,890,02:22:58,21
15126,889,19:47:53,20
15127,888,22:06:22,19
15128,887,15:59:04,18
15129,886,20:39:15,17
15130,885,17:03:32,16
15131,884,22:49:09,15
15132,883,06:18:25,14
15133,882,03:37:26,13
15134,881,11:30:25,12
15135,880,18:55:19,11
15136,879,09:32:43,10
15137,878,03:00:27,9
15138,877,18:50:09,8
15139,876,11:05:22,7
15140,875,21:57:40,6
15141,874,00:35:34,5
15142,873,15:28:30,4
15143,872,03:06:23,3
15144,871,20:40:04,2
15145,870,01:40:53,1
15146,869,05:42:08,0
15147,868,08:06:19,26
15148,867,16:53:07,25
15149,866,03:16:31,24
15150,865,07:39:46,23
15151,864,02:27:59,22
15152,863,09:04:50,21
15153,862,07:57:00,20
15154,861,09:07:16,19
15155,860,16:55:15,18
15156,859,03:21:52,17
15157,858,22:21:23,16
15158,857,15:33:58,15
15159,856,07:59:00,14
15160,855,14:37:35,13
15161,854,01:05:26,12
15162,853,10:48:13,11
15163,852,10:38:38,10
15164,851,14:03:19,9
15165,850,19:44:50,8
15166,849,09:46:00,7
15167,848,09:16:58,6
15168,847,08:30:46,5
15169,846,01:08:28,4
15170,845,19:53:14,3
15171,844,10:35:35,2
15172,843,17:42:37,1
15173,842,02:27:04,0
15174,841,19:30:07,26
15175,840,08:46:43,25
15176,839,15:43:03,24
15177,838,01:32:05,23
15178,837,04:41:19,22
15179,836,13:53:04,21
15180,835,15:30:27,20
15181,834,04:30:15,19
15182,833,04:22:28,18
15183,832,15:18:42,17
15184,831,12:42:50,16
15185,830,06:00:15,15
15186,829,15:33:30,14
15187,828,12:22:25,13
15188,827,03:58:00,12
15189,826,22:56:55,11
15190,825,04:51:57,10
15191,824,16:21:02,9
15192,823,05:55:34,8
15193,822,12:18:35,7
15194,821,22:00:06,6
15195,820,01:38:01,5
15196,819,08:38:35,4
15197,818,15:43:48,3
15198,817,17:19:18,2
15199,816,10:25:52,1
15200,815,03:54:38,0
15201,814,22:39:36,26
15202,813,03:04:30,25
15203,812,07:15:54,24
15204,811,02:21:26,23
15205,810,21:41:50,22
15206,809,00:13:28,21
15207,808,05:53:15,20
15208,807,07:57:23,19
15209,806,22:58:57,18
15210,805,09:41:11,17
15211,804,23:07:29,16
15212,803,03:58:47,15
15213,802,13:11:53,14
15214,801,10:06:47,13
15215,800,16:29:58,12
15216,799,08:41:59,11
15217,798,01:58:29,10
15218,797,19:16:32,9
15219,796,13:49:17,8
15220,795,18:56:31,7
15221,794,01:16:38,6
15222,793,05:14:10,5
15223,792,00:32:06,4
15224,791,06:12:32,3
15225,790,14:45:23,2
15226,789,12:35:25,1
15227,788,16:09:49,0
15228,787,07:33:42,26
15229,786,05:09:46,25
15230,785,01:13:59,24
15231,784,07:49:18,23
15232,783,12:22:24,22
15233,782,02:24:12,21
15234,781,11:29:57,20
15235,780,10:06:10,19
15236,779,10:26:42,18
15237,778,03:23:40,17
15238,777,23:06:57,16
15239,776,15:41:41,15
15240,775,02:19:05,14
15241,774,12:58:11,13
15242,773,19:58:13,12
15243,772,03:06:13,11
15244,771,18:54:38,10
15245,770,17:08:55,9
15246,769,07:08:00,8
15247,768,01:32:28,7
15248,767,00:06:00,6
15249,766,23:15:43,5
15250,765,14:32:47,4
15251,764,12:32:16,3
15252,763,07:37:16,2
15253,762,10:37:18,1
15254,761,21:37:45,0
15255,760,10:26:05,26
15256,759,01:26:23,25
15257,758,18:50:28,24
15258,757,22:51:06,23
15259,756,13:02:49,22
15260,755,23:11:52,21
15261,754,07:30:11,20
15262,753,13:36:39,19
15263,752,11:29:22,18
15264,751,00:22:02,17
15265,750,20:06:36,16
15266,749,00:22:43,15
15267,748,22:33:02,14
15268,747,18:42:12,13
15269,746,19:13:17,12
15270,745,09:29:26,11
15271,744,02:54:26,10
15272,743,01:30:19,9
15273,742,01:19:27,8
15274,741,02:48:04,7
15275,740,15:51:45,6
15276,739,06:34:41,5
15277,738,18:29:22,4
15278,737,13:04:22,3
15279,736,20:18:44,2
15280,735,03:34:59,1
15281,734,16:56:35,0
15282,733,20:44:28,26
15283,732,03:48:43,25
15284,731,09:38:53,24
15285,730,02:10:50,23
15286,729,03:26:39,22
15287,728,23:40:12,21
15288,727,14:03:24,20
15289,726,04:26:40,19
15290,725,01:25:06,18
15291,724,00:28:26,17
15292,723,05:05:28,16
15293,722,06:58:19,15
15294,721,00:02:25,14
15295,720,07:34:56,13
15296,719,11:04:09,12
15297,718,08:43:43,11
15298,717,10:49:31,10
15299,716,06:13:44,9
15300,715,23:41:24,8
15301,714,02:39:29,7
15302,713,04:02:42,6
15303,712,06:42:48,5
15304,711,04:55:28,4
15305,710,06:07:35,3
15306,709,17:01:29,2
15307,708,00:13:53,1
15308,707,14:58:19,0
15309,706,15:08:54,26
15310,705,02:05:08,25
15311,704,22:42:38,24
15312,703,00:06:13,23
15313,702,21:51:37,22
15314,701,13:09:23,21
15315,700,13:53:19,20
15316,699,07:49:22,19
15317,698,19:18:28,18
15318,697,22:22:06,17
15319,696,08:07:37,16
15320,695,07:42:45,15
15321,694,14:52:48,14
15322,693,00:40:42,13
15323,692,08:21:43,12
15324,691,01:56:14,11
15325,690,03:39:52,10
15326,689,22:07:33,9
15327,688,14:31:24,8
15328,687,15:25:35,7
15329,686,18:12:36,6
15330,685,14:18:41,5
15331,684,13:06:51,4
15332,683,07:55:13,3
15333,682,09:00:54,2
15334,681,16:23:08,1
15335,680,22:59:01,0
15336,679,22:55:00,26
15337,678,07:33:10,25
15338,677,15:47:23,24
15339,676,05:09:46,23
15340,675,01:13:20,22
15341,674,06:44:54,21
15342,673,07:55:06,20
15343,672,17:02:57,19
15344,671,07:24:58,18
15345,670,10:41:37,17
15346,669,10:06:20,16
15347,668,01:52:22,15
15348,667,15:56:01,14
15349,666,12:14:02,13
15350,665,12:59:06,12
15351,664,20:20:38,11
15352,663,22:16:21,10
15353,662,08:36:31,9
15354,661,05:31:03,8
15355,660,06:55:27,7
15356,659,16:58:08,6
15357,658,20:25:55,5
15358,657,20:48:53,4
15359,656,19:23:50,3
15360,655,06:27:10,2
15361,654,18:50:37,1
15362,653,20:15:53,0
15363,652,10:18:39,26
15364,651,02:48:10,25
15365,650,10:57:40,24
15366,649,13:11:26,23
15367,648,17:36:20,22
15368,647,22:36:44,21
15369,646,11:24:20,20
15370,645,13:07:01,19
15371,644,23:22:55,18
15372,643,10:03:07,17
15373,642,21:31:54,16
15374,641,20:27:06,15
15375,640,04:28:41,14
15376,639,03:58:34,13
15377,638,07:49:05,12
15378,637,20:18:32,11
15379,636,11:11:57,10
15380,635,10:02:11,9
15381,634,09:50:12,8
15382,633,17:26:23,7
15383,632,23:08:00,6
15384,631,18:47:37,5
15385,630,12:20:41,4
15386,629,06:08:03,3
15387,628,13:49:02,2
15388,627,23:02:10,1
15389,626,18:08:12,0
15390,625,05:55:40,26
15391,624,02:38:26,25
15392,623,11:23:57,24
15393,622,15:12:05,23
15394,621,17:25:19,22
15395,620,15:24:08,21
15396,619,06:28:11,20
15397,618,08:38:28,19
15398,617,11:06:39,18
15399,616,10:54:02,17
15400,615,01:35:56,16
15401,614,15:52:40,15
15402,613,22:28:00,14
15403,612,22:08:55,13
15404,611,11:38:04,12
15405,610,05:16:52,11
15406,609,01:31:03,10
15407,608,09:33:40,9
15408,607,05:27:51,8
15409,606,04:57:35,7
15410,605,12:09:57,6
15411,604,02:42:07,5
15412,603,16:47:17,4
15413,602,08:25:59,3
15414,601,22:32:01,2
15415,600,05:53:44,1
15416,599,04:28:38,0
15417,598,08:20:49,26
15418,597,07:22:16,25
15419,596,11:46:44,24
15420,595,15:38:59,23
15421,594,02:32:17,22
15422,593,19:03:13,21
15423,592,11:16:13,20
15424,591,23:01:39,19
15425,590,10:36:31,18
15426,589,10:15:35,17
15427,588,22:56:16,16
15428,587,21:15:29,15
15429,586,21:01:22,14
15430,585,15:41:48,13
15431,584,08:09:50,12
15432,583,22:26:31,11
15433,582,22:36:44,10
15434,581,13:24:20,9
15435,580,17:32:47,8
15436,579,17:19:34,7
15437,578,14:21:55,6
15438,577,07:45:30,5
15439,576,10:04:35,4
15440,575,13:30:00,3
15441,574,03:58:02,2
15442,573,04:02:20,1
15443,572,09:36:38,0
15444,571,23:02:22,26
15445,570,02:41:47,25
15446,569,23:53:07,24
15447,568,09:33:28,23
15448,567,00:39:30,22
15449,566,05:20:31,21
15450,565,20:22:39,20
15451,564,19:45:07,19
15452,563,11:13:43,18
15453,562,01:41:31,17
15454,561,21:47:04,16
15455,560,06:51:05,15
15456,559,11:48:34,14
15457,558,12:31:01,13
15458,557,22:37:22,12
15459,556,00:26:06,11
15460,555,10:01:45,10
15461,554,22:22:34,9
15462,553,19:53:48,8
15463,552,23:26:07,7
15464,551,02:52:31,6
15465,550,20:05:02,5
15466,549,05:10:35,4
15467,548,17:33:39,3
15468,547,06:39:05,2
15469,546,18:52:07,1
15470,545,23:31:54,0
15471,544,02:02:43,26
15472,543,15:23:00,25
15473,542,07:23:13,24
15474,541,22:21:27,23
15475,540,17:44:01,22
15476,539,23:34:25,21
15477,538,20:39:53,20
15478,537,00:58:31,19
15479,536,20:38:10,18
15480,535,00:10:43,17
15481,534,18:00:06,16
15482,533,03:12:34,15
15483,532,09:04:08,14
15484,531,09:26:29,13
15485,530,11:32:02,12
15486,529,12:19:23,11
15487,528,04:02:17,10
15488,527,22:51:18,9
15489,526,23:22:43,8
15490,525,11:16:30,7
15491,524,11:26:54,6
15492,523,14:23:07,5
15493,522,04:34:37,4
15494,521,18:00:37,3
15495,520,19:04:44,2
15496,519,23:54:17,1
15497,518,18:17:51,0
15498,517,05:18:28,26
15499,516,07:11:14,25
15500,515,14:31:14,24
15501,514,05:55:43,23
15502,513,09:33:26,22
15503,512,08:09:04,21
15504,511,23:38:24,20
15505,510,04:20:44,19
15506,509,10:17:35,18
15507,508,13:38:30,17
15508,507,22:43:59,16
15509,506,17:49:13,15
15510,505,19:11:27,14
15511,504,00:04:19,13
15512,503,20:56:20,12
15513,502,11:15:12,11
15514,501,23:00:58,10
15515,500,03:26:13,9
15516,499,07:28:13,8
15517,498,01:43:17,7
15518,497,00:57:28,6
15519,496,23:23:21,5
15520,495,08:32:52,4
15521,494,15:53:28,3
15522,493,22:24:30,2
15523,492,10:44:18,1
15524,491,03:42:26,0
15525,490,09:11:11,26
15526,489,07:33:58,25
15527,488,01:04:35,24
15528,487,09:34:56,23
15529,486,15:22:59,22
15530,485,21:21:48,21
15531,484,08:57:04,20
15532,483,05:53:01,19
15533,482,16:03:11,18
15534,481,02:43:29,17
15535,480,23:51:33,16
15536,479,06:39:19,15
15537,478,13:55:53,14
15538,477,01:17:16,13
15539,476,14:42:13,12
15540,475,10:58:28,11
15541,474,17:31:45,10
15542,473,17:26:28,9
15543,472,16:07:24,8
15544,471,21:38:36,7
15545,470,22:30:09,6
15546,469,02:31:52,5
15547,468,12:15:16,4
15548,467,04:34:18,3
15549,466,18:18:14,2
15550,465,21:44:13,1
15551,464,01:39:55,0
15552,463,16:45:27,26
15553,462,21:54:04,25
15554,461,03:15:25,24
15555,460,01:23:47,23
15556,459,15:03:53,22
15557,458,12:54:01,21
15558,457,12:16:53,20
15559,456,17:32:31,19
15560,455,15:34:18,18
15561,454,10:02:39,17
15562,453,03:45:12,16
15563,452,00:42:10,15
15564,451,22:16:38,14
15565,450,04:19:06,13
15566,449,23:47:21,12
15567,448,14:59:56,11
15568,447,01:12:20,10
15569,446,23:03:27,9
15570,445,03:31:57,8
15571,444,04:43:18,7
15572,443,07:40:50,6
15573,442,10:49:31,5
15574,441,11:32:57,4
15575,440,09:23:14,3
15576,439,07:31:40,2
15577,438,03:04:21,1
15578,437,20:53:42,0
15579,436,23:28:46,26
15580,435,06:50:24,25
15581,434,23:35:52,24
15582,433,19:24:18,23
15583,432,00:06:10,22
15584,431,18:08:20,21
15585,430,03:41:46,20
15586,429,10:36:43,19
15587,428,15:00:56,18
15588,427,12:43:33,17
15589,426,13:25:37,16
15590,425,07:41:34,15
15591,424,09:00:52,14
15592,423,08:27:42,13
15593,422,21:34:08,12
15594,421,10:20:47,11
15595,420,16:27:00,10
15596,419,08:41:02,9
15597,418,20:40:49,8
15598,417,10:00:00,7
15599,416,15:52:14,6
15600,415,01:30:56,5
15601,414,19:33:28,4
15602,413,14:40:46,3
15603,412,07:17:49,2
15604,411,01:05:04,1
15605,410,11:52:59,0
15606,409,05:14:46,26
15607,408,19:07:08,25
15608,407,13:13:53,24
15609,406,12:03:21,23
15610,405,06:49:08,22
15611,404,21:56:26,21
15612,403,10:26:22,20
15613,402,00:44:31,19
15614,401,06:31:38,18
15615,400,03:27:17,17
15616,399,08:56:35,16
15617,398,17:35:35,15
15618,397,18:30:30,14
15619,396,22:09:47,13
15620,395,07:26:08,12
15621,394,04:29:05,11
15622,393,13:03:19,10
15623,392,21:14:54,9
15624,391,15:00:45,8
15625,390,16:25:05,7
15626,389,11:44:58,6
15627,388,21:44:10,5
15628,387,13:53:46,4
15629,386,23:17:00,3
15630,385,19:39:21,2
15631,384,22:26:26,1
15632,383,11:16:24,0
15633,382,07:39:51,26
15634,381,02:16:21,25
15635,380,03:03:05,24
15636,379,12:49:18,23
15637,378,18:43:03,22
15638,377,21:20:58,21
15639,376,12:15:00,20
15640,375,02:20:17,19
15641,374,17:44:29,18
15642,373,09:36:52,17
15643,372,11:16:55,16
15644,371,07:04:32,15
15645,370,01:58:10,14
15646,369,23:16:41,13
15647,368,06:46:59,12
15648,367,06:56:56,11
15649,366,12:07:19,10
15650,365,05:01:06,9
15651,364,13:49:38,8
15652,363,20:01:53,7
15653,362,20:05:35,6
15654,361,10:52:16,5
15655,360,23:09:44,4
15656,359,01:44:35,3
15657,358,18:34:28,2
15658,357,11:47:15,1
15659,356,06:02:46,0
15660,355,10:48:52,26
15661,354,12:52:15,25
15662,353,10:39:32,24
15663,352,08:29:00,23
15664,351,06:26:48,22
15665,350,22:13:46,21
15666,349,03:19:13,20
15667,348,08:01:37,19
15668,347,21:53:44,18
15669,346,01:31:06,17
15670,345,17:30:34,16
15671,344,16:24:23,15
15672,343,05:11:17,14
15673,342,22:07:45,13
15674,341,06:33:35,12
15675,340,23:38:16,11
15676,339,03:13:38,10
15677,338,21:16:35,9
15678,337,03:20:52,8
15679,336,03:01:36,7
15680,335,20:30:39,6
15681,334,11:16:23,5
15682,333,04:06:24,4
15683,332,13:01:49,3
15684,331,23:08:13,2
15685,330,01:18:13,1
15686,329,15:56:12,0
15687,328,01:20:25,26
15688,327,07:13:33,25
15689,326,23:41:16,24
15690,325,13:38:45,23
15691,324,17:20:15,22
15692,323,01:50:23,21
15693,322,15:04:51,20
15694,321,10:28:42,19
15695,320,13:50:37,18
15696,319,21:25:11,17
15697,318,11:33:34,16
15698,317,08:56:23,15
15699,316,02:34:12,14
15700,315,04:08:58,13
15701,314,08:32:17,12
15702,313,15:52:12,11
15703,312,14:14:16,10
15704,311,16:30:32,9
15705,310,09:08:22,8
15706,309,08:57:47,7
15707,308,03:08:05,6
15708,307,14:06:09,5
15709,306,15:06:48,4
15710,305,14:53:33,3
15711,304,00:18:17,2
15712,303,20:12:41,1
15713,302,11:58:41,0
15714,301,12:22:12,26
15715,300,14:56:16,25
15716,299,12:56:18,24
15717,298,18:55:58,23
15718,297,09:25:13,22
15719,296,20:17:35,21
15720,295,10:37:39,20
15721,294,09:02:24,19
15722,293,17:21:21,18
15723,292,02:34:27,17
15724,291,11:11:22,16
15725,290,06:02:22,15
15726,289,02:55:01,14
15727,288,09:47:30,13
15728,287,02:29:33,12
15729,286,07:29:27,11
15730,285,23:13:17,10
15731,284,11:53:48,9
15732,283,20:49:38,8
15733,282,20:09:01,7
15734,281,17:02:20,6
15735,280,03:16:18,5
15736,279,06:28:42,4
15737,278,18:10:07,3
15738,277,20:53:55,2
15739,276,10:51:52,1
15740,275,23:05:33,0
15741,274,15:02:19,26
15742,273,14:34:01,25
15743,272,07:21:35,24
15744,271,23:45:49,23
15745,270,04:36:53,22
15746,269,07:09:14,21
15747,268,23:38:56,20
15748,267,06:42:01,19
15749,266,08:19:10,18
15750,265,21:10:38,17
15751,264,13:21:51,16
15752,263,18:09:14,15
15753,262,11:04:59,14
15754,261,21:13:09,13
15755,260,06:58:31,12
15756,259,03:46:52,11
15757,258,06:49:42,10
15758,257,01:14:49,9
15759,256,05:21:34,8
15760,255,22:44:55,7
15761,254,03:07:36,6
15762,253,08:53:42,5
15763,252,16:46:24,4
15764,251,12:55:15,3
15765,250,06:30:45,2
15766,249,21:26:36,1
15767,248,02:01:54,0
15768,247,13:27:55,26
15769,246,10:23:14,25
15770,245,19:24:51,24
15771,244,14:41:36,23
15772,243,17:58:45,22
15773,242,00:47:35,21
15774,241,19:11:21,20
15775,240,09:44:42,19
15776,239,18:23:05,18
15777,238,23:04:42,17
15778,237,07:04:39,16
15779,236,23:22:05,15
15780,235,08:54:31,14
15781,234,06:20:38,13
15782,233,05:42:14,12
15783,232,14:15:16,11
15784,231,14:33:24,10
15785,230,17:46:29,9
15786,229,03:47:15,8
15787,228,13:42:27,7
15788,227,17:14:01,6
15789,226,02:21:32,5
15790,225,18:58:18,4
15791,224,09:06:53,3
15792,223,14:21:42,2
15793,222,11:46:12,1
15794,221,20:41:22,0
15795,220,19:22:20,26
15796,219,14:19:24,25
15797,218,02:23:26,24
15798,217,18:50:12,23
15799,216,15:30:26,22
15800,215,12:34:13,21
15801,214,21:00:51,20
15802,213,23:09:50,19
15803,212,19:53:26,18
15804,211,09:30:46,17
15805,210,20:46:40,16
15806,209,02:53:28,15
15807,208,07:32:22,14
15808,207,01:57:42,13
15809,206,22:04:19,12
15810,205,13:47:30,11
15811,204,04:29:04,10
15812,203,09:51:46,9
15813,202,15:15:49,8
15814,201,08:14:14,7
15815,200,10:33:04,6
15816,199,07:02:40,5
15817,198,05:07:03,4
15818,197,20:27:52,3
15819,196,02:12:25,2
15820,195,01:06:23,1
15821,194,07:16:19,0
15822,193,00:17:52,26
15823,192,07:45:24,25
15824,191,05:24:00,24
15825,190,16:02:30,23
15826,189,18:18:07,22
15827,188,10:20:19,21
15828,187,16:00:33,20
15829,186,03:16:01,19
15830,185,00:05:16,18
15831,184,12:31:14,17
15832,183,18:29:31,16
15833,182,20:03:57,15
15834,181,23:53:01,14
15835,180,21:13:55,13
15836,179,16:28:52,12
15837,178,21:23:09,11
15838,177,21:02:28,10
15839,176,11:50:24,9
15840,175,15:57:59,8
15841,174,18:19:39,7
15842,173,17:41:18,6
15843,172,12:34:51,5
15844,171,02:16:35,4
15845,170,22:59:15,3
15846,169,15:43:33,2
15847,168,17:09:00,1
15848,167,17:50:22,0
15849,166,09:21:00,26
15850,165,19:19:24,25
15851,164,10:02:45,24
15852,163,03:32:01,23
15853,162,06:21:11,22
15854,161,21:10:35,21
15855,160,12:38:31,20
15856,159,08:03:48,19
15857,158,06:22:13,18
15858,157,01:31:54,17
15859,156,18:15:48,16
15860,155,05:38:02,15
15861,154,15:34:15,14
15862,153,17:53:48,13
15863,152,02:59:59,12
15864,151,22:48:17,11
15865,150,06:46:03,10
15866,149,17:55:23,9
15867,148,09:02:34,8
15868,147,00:32:16,7
15869,146,10:54:33,6
15870,145,07:39:41,5
15871,144,23:06:09,4
15872,143,01:34:00,3
15873,142,11:53:08,2
15874,141,14:48:33,1
15875,140,16:00:55,0
15876,139,01:07:30,26
